date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:00	21408/21408	---M--	200	added ('OK')	application/octet-stream	etag:%22598c2d4f-53a0%22	http://demo2.drfuri.com/intro/naix/fonts/cerebrisans-extrabolditalic-webfont.woff2	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/fonts/cerebrisans-extrabolditalic-webfont.woff2	(from http://demo2.drfuri.com/intro/naix/style.css)
13:59:01	25220/25220	---M--	200	added ('OK')	application/font-woff	etag:%22598c2d4e-6284%22	http://demo2.drfuri.com/intro/naix/fonts/cerebrisans-extrabold-webfont.woff	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/fonts/cerebrisans-extrabold-webfont.woff	(from http://demo2.drfuri.com/intro/naix/style.css)
13:59:02	27888/27888	---M--	200	added ('OK')	application/font-woff	etag:%22598c2d4f-6cf0%22	http://demo2.drfuri.com/intro/naix/fonts/cerebrisans-extrabolditalic-webfont.woff	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/fonts/cerebrisans-extrabolditalic-webfont.woff	(from http://demo2.drfuri.com/intro/naix/style.css)
13:59:05	25284/25284	---M--	200	added ('OK')	application/font-woff	etag:%22598c2d4b-62c4%22	http://demo2.drfuri.com/intro/naix/fonts/cerebrisans-bold-webfont.woff	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/fonts/cerebrisans-bold-webfont.woff	(from http://demo2.drfuri.com/intro/naix/style.css)
13:59:06	21792/21792	---M--	200	added ('OK')	application/octet-stream	etag:%22598c2d4d-5520%22	http://demo2.drfuri.com/intro/naix/fonts/cerebrisans-bolditalic-webfont.woff2	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/fonts/cerebrisans-bolditalic-webfont.woff2	(from http://demo2.drfuri.com/intro/naix/style.css)
13:59:08	28280/28280	---M--	200	added ('OK')	application/font-woff	etag:%22598c2d4c-6e78%22	http://demo2.drfuri.com/intro/naix/fonts/cerebrisans-bolditalic-webfont.woff	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/fonts/cerebrisans-bolditalic-webfont.woff	(from http://demo2.drfuri.com/intro/naix/style.css)
13:59:09	19304/19304	---M--	200	added ('OK')	application/octet-stream	etag:%22598c2d4b-4b68%22	http://demo2.drfuri.com/intro/naix/fonts/cerebrisans-bold-webfont.woff2	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/fonts/cerebrisans-bold-webfont.woff2	(from http://demo2.drfuri.com/intro/naix/style.css)
13:59:09	275376/275376	---M--	200	added ('OK')	image/png	etag:%22598c2d69-433b0%22	http://demo2.drfuri.com/intro/naix/images/f3.png	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/images/f3.png	(from http://demo2.drfuri.com/intro/naix/)
13:59:09	21916/21916	---M--	200	added ('OK')	application/octet-stream	etag:%22598c2d50-559c%22	http://demo2.drfuri.com/intro/naix/fonts/cerebrisans-italic-webfont.woff2	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/fonts/cerebrisans-italic-webfont.woff2	(from http://demo2.drfuri.com/intro/naix/style.css)
13:59:12	24520/24520	---M--	200	added ('OK')	application/font-woff	etag:%22598c2d52-5fc8%22	http://demo2.drfuri.com/intro/naix/fonts/cerebrisans-light-webfont.woff	C:/My%20Web%20Sites/http___demo2.drfuri.com_intro_naix_/demo2.drfuri.com/intro/naix/fonts/cerebrisans-light-webfont.woff	(from http://demo2.drfuri.com/intro/naix/style.css)
